"Regiao - Sigla","Estado - Sigla","Municipio","Revenda","CNPJ da Revenda","Nome da Rua","Numero Rua","Complemento","Bairro","Cep","Produto","Data da Coleta","Valor de Venda","Valor de Compra","Unidade de Medida","Bandeira","Coluna1"
"NE","CE","FORTALEZA","DALLAS DERIVADOS DE PETROLEO LTDA"," 10.478.691/0003-59","AVENIDA GODOFREDO MACIEL","2400","0","MARAPONGA","60710-001","DIESEL S10","4/18/2022","7.24","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","H M A COMERCIAL DE COMBUSTIVEIS LTDA"," 01.564.759/0001-60","RUA PROF GOMES BRASIL","475","","PARANGABA","60720-150","GASOLINA","4/18/2022","7.39","","R$ / litro","ALESAT",""
"NE","CE","FORTALEZA","H M A COMERCIAL DE COMBUSTIVEIS LTDA"," 01.564.759/0001-60","RUA PROF GOMES BRASIL","475","","PARANGABA","60720-150","GNV","4/18/2022","4.99","","R$ / m³","ALESAT",""
"NE","CE","FORTALEZA","H M A COMERCIAL DE COMBUSTIVEIS LTDA"," 01.564.759/0001-60","RUA PROF GOMES BRASIL","475","","PARANGABA","60720-150","ETANOL","4/18/2022","5.99","","R$ / litro","ALESAT",""
"NE","CE","FORTALEZA","H M A COMERCIAL DE COMBUSTIVEIS LTDA"," 01.564.759/0001-60","RUA PROF GOMES BRASIL","475","","PARANGABA","60720-150","GASOLINA ADITIVADA","4/18/2022","7.49","","R$ / litro","ALESAT",""
"NE","CE","FORTALEZA","H M A COMERCIAL DE COMBUSTIVEIS LTDA"," 01.564.759/0001-60","RUA PROF GOMES BRASIL","475","","PARANGABA","60720-150","DIESEL S10","4/18/2022","6.99","","R$ / litro","ALESAT",""
"NE","CE","FORTALEZA","ORGANIZAÇÃO DE COMBUSTIVEIS E PEÇAS LTDA."," 07.840.507/0004-45","AV. DEDE BRASIL","5.255","","CASTELÃO","60740-000","GASOLINA","4/18/2022","7.53","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","ORGANIZAÇÃO DE COMBUSTIVEIS E PEÇAS LTDA."," 07.840.507/0004-45","AV. DEDE BRASIL","5.255","","CASTELÃO","60740-000","ETANOL","4/18/2022","5.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","ORGANIZAÇÃO DE COMBUSTIVEIS E PEÇAS LTDA."," 07.840.507/0004-45","AV. DEDE BRASIL","5.255","","CASTELÃO","60740-000","GASOLINA ADITIVADA","4/18/2022","7.73","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","ORGANIZAÇÃO DE COMBUSTIVEIS E PEÇAS LTDA."," 07.840.507/0004-45","AV. DEDE BRASIL","5.255","","CASTELÃO","60740-000","DIESEL S10","4/18/2022","6.98","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","SAMYA COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 41.311.770/0001-32","AVENIDA DOUTOR SILAS MUNGUBA","2745","","SERRINHA","60741-005","GASOLINA","4/18/2022","7.29","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","SAMYA COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 41.311.770/0001-32","AVENIDA DOUTOR SILAS MUNGUBA","2745","","SERRINHA","60741-005","ETANOL","4/18/2022","5.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","SAMYA COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 41.311.770/0001-32","AVENIDA DOUTOR SILAS MUNGUBA","2745","","SERRINHA","60741-005","GASOLINA ADITIVADA","4/18/2022","7.69","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","SAMYA COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 41.311.770/0001-32","AVENIDA DOUTOR SILAS MUNGUBA","2745","","SERRINHA","60741-005","DIESEL S10","4/18/2022","6.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","P H COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 12.303.939/0001-04","RUA GERMANO FRANK","725","","PARANGABA","60740-020","GASOLINA","4/18/2022","7.27","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","P H COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 12.303.939/0001-04","RUA GERMANO FRANK","725","","PARANGABA","60740-020","ETANOL","4/18/2022","5.97","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","P H COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 12.303.939/0001-04","RUA GERMANO FRANK","725","","PARANGABA","60740-020","DIESEL S10","4/18/2022","6.97","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0003-09","AVENIDA JOSE BASTOS","3250","","RODOLFO TEOFILO","60442-021","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0003-09","AVENIDA JOSE BASTOS","3250","","RODOLFO TEOFILO","60442-021","GNV","4/18/2022","4.88","","R$ / m³","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0003-09","AVENIDA JOSE BASTOS","3250","","RODOLFO TEOFILO","60442-021","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0003-09","AVENIDA JOSE BASTOS","3250","","RODOLFO TEOFILO","60442-021","GASOLINA ADITIVADA","4/18/2022","7.57","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0003-09","AVENIDA JOSE BASTOS","3250","","RODOLFO TEOFILO","60442-021","DIESEL S10","4/18/2022","6.97","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0001-39","RODOVIA DOUTOR MENDEL STEINBRUCH","6060","","ARACAPE","60765-005","GASOLINA","4/18/2022","7.37","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0001-39","RODOVIA DOUTOR MENDEL STEINBRUCH","6060","","ARACAPE","60765-005","ETANOL","4/18/2022","5.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0001-39","RODOVIA DOUTOR MENDEL STEINBRUCH","6060","","ARACAPE","60765-005","GASOLINA ADITIVADA","4/18/2022","7.47","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","DIAS E ROMA LTDA"," 12.255.543/0001-39","RODOVIA DOUTOR MENDEL STEINBRUCH","6060","","ARACAPE","60765-005","DIESEL S10","4/18/2022","6.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","C M DERIVADOS DE PETROLEO LTDA"," 07.681.281/0001-34","AVENIDA PROFESSOR GOMES DE MATOS","38","","JARDIM AMERICA","60410-424","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","C M DERIVADOS DE PETROLEO LTDA"," 07.681.281/0001-34","AVENIDA PROFESSOR GOMES DE MATOS","38","","JARDIM AMERICA","60410-424","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","C M DERIVADOS DE PETROLEO LTDA"," 07.681.281/0001-34","AVENIDA PROFESSOR GOMES DE MATOS","38","","JARDIM AMERICA","60410-424","GASOLINA ADITIVADA","4/18/2022","7.49","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","C M DERIVADOS DE PETROLEO LTDA"," 07.681.281/0001-34","AVENIDA PROFESSOR GOMES DE MATOS","38","","JARDIM AMERICA","60410-424","DIESEL S10","4/18/2022","6.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","RAIMUNDO BEZERRA DE ANDRADE & CIA LTDA"," 07.672.082/0002-40","RUA AFONSO LOPES","142","","ITAPERI","60742-670","GASOLINA","4/18/2022","7.28","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","RAIMUNDO BEZERRA DE ANDRADE & CIA LTDA"," 07.672.082/0002-40","RUA AFONSO LOPES","142","","ITAPERI","60742-670","GNV","4/18/2022","4.88","","R$ / m³","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","RAIMUNDO BEZERRA DE ANDRADE & CIA LTDA"," 07.672.082/0002-40","RUA AFONSO LOPES","142","","ITAPERI","60742-670","ETANOL","4/18/2022","5.69","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","RAIMUNDO BEZERRA DE ANDRADE & CIA LTDA"," 07.672.082/0002-40","RUA AFONSO LOPES","142","","ITAPERI","60742-670","GASOLINA ADITIVADA","4/18/2022","7.36","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","RAIMUNDO BEZERRA DE ANDRADE & CIA LTDA"," 07.672.082/0002-40","RUA AFONSO LOPES","142","","ITAPERI","60742-670","DIESEL S10","4/18/2022","6.69","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","APIGUANA MAQUINAS E FERRAMENTAS LTDA"," 07.240.450/0008-77","AV. DUQUE DE CAXIAS, 959","S/N","","CENTRO","60035-110","GASOLINA","4/18/2022","7.29","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","APIGUANA MAQUINAS E FERRAMENTAS LTDA"," 07.240.450/0008-77","AV. DUQUE DE CAXIAS, 959","S/N","","CENTRO","60035-110","ETANOL","4/18/2022","5.9","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","APIGUANA MAQUINAS E FERRAMENTAS LTDA"," 07.240.450/0008-77","AV. DUQUE DE CAXIAS, 959","S/N","","CENTRO","60035-110","GASOLINA ADITIVADA","4/18/2022","7.59","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","APIGUANA MAQUINAS E FERRAMENTAS LTDA"," 07.240.450/0008-77","AV. DUQUE DE CAXIAS, 959","S/N","","CENTRO","60035-110","DIESEL S10","4/18/2022","6.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","SERVI POSTO CAPRI LTDA"," 05.875.737/0001-71","RUA BARAO DE ARATANHA","1344","","FATIMA","60050-071","GASOLINA","4/18/2022","6.99","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","SERVI POSTO CAPRI LTDA"," 05.875.737/0001-71","RUA BARAO DE ARATANHA","1344","","FATIMA","60050-071","ETANOL","4/18/2022","5.97","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","SERVI POSTO CAPRI LTDA"," 05.875.737/0001-71","RUA BARAO DE ARATANHA","1344","","FATIMA","60050-071","GASOLINA ADITIVADA","4/18/2022","7.05","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","SERVI POSTO CAPRI LTDA"," 05.875.737/0001-71","RUA BARAO DE ARATANHA","1344","","FATIMA","60050-071","DIESEL S10","4/18/2022","6.67","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA"," 04.934.167/0001-80","AV.GODOFREDO MACIEL","6380","","MONDUBIM","60762-120","GASOLINA","4/18/2022","7.37","","R$ / litro","SP",""
"NE","CE","FORTALEZA","M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA"," 04.934.167/0001-80","AV.GODOFREDO MACIEL","6380","","MONDUBIM","60762-120","ETANOL","4/18/2022","5.89","","R$ / litro","SP",""
"NE","CE","FORTALEZA","M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA"," 04.934.167/0001-80","AV.GODOFREDO MACIEL","6380","","MONDUBIM","60762-120","GASOLINA ADITIVADA","4/18/2022","7.48","","R$ / litro","SP",""
"NE","CE","FORTALEZA","M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA"," 04.934.167/0001-80","AV.GODOFREDO MACIEL","6380","","MONDUBIM","60762-120","DIESEL S10","4/18/2022","6.88","","R$ / litro","SP",""
"NE","CE","FORTALEZA","POSTO NOSSA SENHORA DA PENHA LTDA"," 04.320.821/0001-66","AVENIDA GAL OSORIO DE PAIVA","1851","","VIL PERY","60720-001","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","POSTO NOSSA SENHORA DA PENHA LTDA"," 04.320.821/0001-66","AVENIDA GAL OSORIO DE PAIVA","1851","","VIL PERY","60720-001","ETANOL","4/18/2022","6.19","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","POSTO NOSSA SENHORA DA PENHA LTDA"," 04.320.821/0001-66","AVENIDA GAL OSORIO DE PAIVA","1851","","VIL PERY","60720-001","GASOLINA ADITIVADA","4/18/2022","7.55","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","POSTO NOSSA SENHORA DA PENHA LTDA"," 04.320.821/0001-66","AVENIDA GAL OSORIO DE PAIVA","1851","","VIL PERY","60720-001","DIESEL S10","4/18/2022","6.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","HN COMERCIAL DE PETROLEO LTDA"," 04.138.490/0001-48","AVENIDA 13 DE MAIO","980","","BAIRRO DE FATIMA","60040-531","GASOLINA","4/18/2022","7.59","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","HN COMERCIAL DE PETROLEO LTDA"," 04.138.490/0001-48","AVENIDA 13 DE MAIO","980","","BAIRRO DE FATIMA","60040-531","ETANOL","4/18/2022","5.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","HN COMERCIAL DE PETROLEO LTDA"," 04.138.490/0001-48","AVENIDA 13 DE MAIO","980","","BAIRRO DE FATIMA","60040-531","GASOLINA ADITIVADA","4/18/2022","7.89","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","HN COMERCIAL DE PETROLEO LTDA"," 04.138.490/0001-48","AVENIDA 13 DE MAIO","980","","BAIRRO DE FATIMA","60040-531","DIESEL S10","4/18/2022","6.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","COMERCIAL F. SANTOS DERIVADOS DE PETROLEO LTDA"," 03.604.754/0001-49","RUA 15 DE NOVEMBRO","605","","MONTESE","60420-040","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","COMERCIAL F. SANTOS DERIVADOS DE PETROLEO LTDA"," 03.604.754/0001-49","RUA 15 DE NOVEMBRO","605","","MONTESE","60420-040","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","COMERCIAL F. SANTOS DERIVADOS DE PETROLEO LTDA"," 03.604.754/0001-49","RUA 15 DE NOVEMBRO","605","","MONTESE","60420-040","GASOLINA ADITIVADA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","COMERCIAL F. SANTOS DERIVADOS DE PETROLEO LTDA"," 03.604.754/0001-49","RUA 15 DE NOVEMBRO","605","","MONTESE","60420-040","DIESEL S10","4/18/2022","6.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0002-09","AVENIDA OSORIO DE PAIVA","621","","PARANGABA","60720-000","GASOLINA","4/18/2022","7.39","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0002-09","AVENIDA OSORIO DE PAIVA","621","","PARANGABA","60720-000","ETANOL","4/18/2022","5.99","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0002-09","AVENIDA OSORIO DE PAIVA","621","","PARANGABA","60720-000","GASOLINA ADITIVADA","4/18/2022","7.54","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0002-09","AVENIDA OSORIO DE PAIVA","621","","PARANGABA","60720-000","DIESEL S10","4/18/2022","6.99","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0001-28","AVENIDA DEPUTADO PAULINO ROCHA","3003","","CASTELAO","60864-310","GASOLINA","4/18/2022","7.39","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0001-28","AVENIDA DEPUTADO PAULINO ROCHA","3003","","CASTELAO","60864-310","ETANOL","4/18/2022","5.94","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0001-28","AVENIDA DEPUTADO PAULINO ROCHA","3003","","CASTELAO","60864-310","GASOLINA ADITIVADA","4/18/2022","7.49","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","MILLENNIUM PETROLEO LTDA"," 03.524.403/0001-28","AVENIDA DEPUTADO PAULINO ROCHA","3003","","CASTELAO","60864-310","DIESEL S10","4/18/2022","6.99","","R$ / litro","IPIRANGA",""
"NE","CE","FORTALEZA","L & S COMERCIO DE COMBUSTIVEIS LTDA"," 02.858.003/0001-96","RUA SEN. POMPEU","1958","","CENTRO","60025-001","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","L & S COMERCIO DE COMBUSTIVEIS LTDA"," 02.858.003/0001-96","RUA SEN. POMPEU","1958","","CENTRO","60025-001","GNV","4/18/2022","4.88","","R$ / m³","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","L & S COMERCIO DE COMBUSTIVEIS LTDA"," 02.858.003/0001-96","RUA SEN. POMPEU","1958","","CENTRO","60025-001","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","L & S COMERCIO DE COMBUSTIVEIS LTDA"," 02.858.003/0001-96","RUA SEN. POMPEU","1958","","CENTRO","60025-001","GASOLINA ADITIVADA","4/18/2022","7.49","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","L & S COMERCIO DE COMBUSTIVEIS LTDA"," 02.858.003/0001-96","RUA SEN. POMPEU","1958","","CENTRO","60025-001","DIESEL S10","4/18/2022","6.88","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0001-15","AVENIDA DEDÉ BRASIL","1150","","ITAPERI","60410-411","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0001-15","AVENIDA DEDÉ BRASIL","1150","","ITAPERI","60410-411","GNV","4/18/2022","4.88","","R$ / m³","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0001-15","AVENIDA DEDÉ BRASIL","1150","","ITAPERI","60410-411","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0001-15","AVENIDA DEDÉ BRASIL","1150","","ITAPERI","60410-411","GASOLINA ADITIVADA","4/18/2022","7.45","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0001-15","AVENIDA DEDÉ BRASIL","1150","","ITAPERI","60410-411","DIESEL S10","4/18/2022","6.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0003-87","AVENIDA DOS EXPEDICIONÁRIOS","9977","","ITAPERI","60410-411","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0003-87","AVENIDA DOS EXPEDICIONÁRIOS","9977","","ITAPERI","60410-411","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0003-87","AVENIDA DOS EXPEDICIONÁRIOS","9977","","ITAPERI","60410-411","GASOLINA ADITIVADA","4/18/2022","7.45","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","VM FERNANDES COMÉRCIO DE COMBUSTÍVEIS LTDA"," 02.756.334/0003-87","AVENIDA DOS EXPEDICIONÁRIOS","9977","","ITAPERI","60410-411","DIESEL S10","4/18/2022","6.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 01.952.847/0001-39","AVENIDA DA UNIVERSIDADE","3555","","BENFICA","60020-181","GASOLINA","4/18/2022","7.39","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 01.952.847/0001-39","AVENIDA DA UNIVERSIDADE","3555","","BENFICA","60020-181","ETANOL","4/18/2022","5.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 01.952.847/0001-39","AVENIDA DA UNIVERSIDADE","3555","","BENFICA","60020-181","GASOLINA ADITIVADA","4/18/2022","7.59","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 01.952.847/0001-39","AVENIDA DA UNIVERSIDADE","3555","","BENFICA","60020-181","DIESEL S10","4/18/2022","6.99","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","AUTO ABASTECIMENTO SANTO ANTONIO LTDA"," 01.781.154/0001-20","AVENIDA GODOFREDO MACIEL","585","","PARANGABA","60710-001","GASOLINA","4/18/2022","7.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","AUTO ABASTECIMENTO SANTO ANTONIO LTDA"," 01.781.154/0001-20","AVENIDA GODOFREDO MACIEL","585","","PARANGABA","60710-001","ETANOL","4/18/2022","5.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","AUTO ABASTECIMENTO SANTO ANTONIO LTDA"," 01.781.154/0001-20","AVENIDA GODOFREDO MACIEL","585","","PARANGABA","60710-001","GASOLINA ADITIVADA","4/18/2022","7.59","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","AUTO ABASTECIMENTO SANTO ANTONIO LTDA"," 01.781.154/0001-20","AVENIDA GODOFREDO MACIEL","585","","PARANGABA","60710-001","DIESEL S10","4/18/2022","6.99","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","J.Z. COMERCIAL DE PETROLEO LTDA"," 00.934.667/0001-61"," AV.OSORIO DE PAIVA,1632","S/N","","VILA PERY","60720-000","GASOLINA","4/18/2022","7.39","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","J.Z. COMERCIAL DE PETROLEO LTDA"," 00.934.667/0001-61"," AV.OSORIO DE PAIVA,1632","S/N","","VILA PERY","60720-000","ETANOL","4/18/2022","5.89","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","J.Z. COMERCIAL DE PETROLEO LTDA"," 00.934.667/0001-61"," AV.OSORIO DE PAIVA,1632","S/N","","VILA PERY","60720-000","GASOLINA ADITIVADA","4/18/2022","7.39","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","J.Z. COMERCIAL DE PETROLEO LTDA"," 00.934.667/0001-61"," AV.OSORIO DE PAIVA,1632","S/N","","VILA PERY","60720-000","DIESEL S10","4/18/2022","6.99","","R$ / litro","BRANCA",""
"NE","CE","FORTALEZA","HOLANDA ANDRADE COMERCIAL DE PETROLEO LTDA"," 00.382.609/0001-72","AVENIDA PRESIDENTE COSTA E SILVA","3300","","MONDUBIM","60761-190","ETANOL","4/18/2022","5.79","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","HOLANDA ANDRADE COMERCIAL DE PETROLEO LTDA"," 00.382.609/0001-72","AVENIDA PRESIDENTE COSTA E SILVA","3300","","MONDUBIM","60761-190","GASOLINA","4/18/2022","7.46","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","HOLANDA ANDRADE COMERCIAL DE PETROLEO LTDA"," 00.382.609/0001-72","AVENIDA PRESIDENTE COSTA E SILVA","3300","","MONDUBIM","60761-190","GASOLINA ADITIVADA","4/18/2022","7.46","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","HOLANDA ANDRADE COMERCIAL DE PETROLEO LTDA"," 00.382.609/0001-72","AVENIDA PRESIDENTE COSTA E SILVA","3300","","MONDUBIM","60761-190","DIESEL S10","4/18/2022","6.89","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","FORTALEZA","BARRACUDA COMERCIAL DE PETRÓLEO LTDA."," 06.220.994/0001-38","AVENIDA GODOFREDO MACIEL","277","","PARANGABA","60710-000","GASOLINA","4/18/2022","7.49","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","BARRACUDA COMERCIAL DE PETRÓLEO LTDA."," 06.220.994/0001-38","AVENIDA GODOFREDO MACIEL","277","","PARANGABA","60710-000","GNV","4/18/2022","4.99","","R$ / m³","RAIZEN",""
"NE","CE","FORTALEZA","BARRACUDA COMERCIAL DE PETRÓLEO LTDA."," 06.220.994/0001-38","AVENIDA GODOFREDO MACIEL","277","","PARANGABA","60710-000","ETANOL","4/18/2022","5.89","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","BARRACUDA COMERCIAL DE PETRÓLEO LTDA."," 06.220.994/0001-38","AVENIDA GODOFREDO MACIEL","277","","PARANGABA","60710-000","GASOLINA ADITIVADA","4/18/2022","7.59","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","BARRACUDA COMERCIAL DE PETRÓLEO LTDA."," 06.220.994/0001-38","AVENIDA GODOFREDO MACIEL","277","","PARANGABA","60710-000","DIESEL S10","4/18/2022","7.09","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME"," 08.415.307/0001-65","AVENIDA DEDE BRASIL","1555","","PARANGABA","60740-000","GASOLINA","4/18/2022","7.27","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME"," 08.415.307/0001-65","AVENIDA DEDE BRASIL","1555","","PARANGABA","60740-000","GNV","4/18/2022","4.87","","R$ / m³","RAIZEN",""
"NE","CE","FORTALEZA","CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME"," 08.415.307/0001-65","AVENIDA DEDE BRASIL","1555","","PARANGABA","60740-000","ETANOL","4/18/2022","5.89","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME"," 08.415.307/0001-65","AVENIDA DEDE BRASIL","1555","","PARANGABA","60740-000","GASOLINA ADITIVADA","4/18/2022","7.49","","R$ / litro","RAIZEN",""
"NE","CE","FORTALEZA","CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME"," 08.415.307/0001-65","AVENIDA DEDE BRASIL","1555","","PARANGABA","60740-000","DIESEL S10","4/18/2022","6.97","","R$ / litro","RAIZEN",""
